,piece,moves,last_square,captured,captures,move_nums,game_id,mean_elo,Checkmate,Termination
56,♜-a8,"[63, 55, 39, 37]",37,True,"['♕-d1', '♘-b1']","[65, 69, 79, 83]",qfyvgbe5,1569.5,♙-f2,Normal
55,♟-h7,[39],39,True,[],[19],qfyvgbe5,1569.5,♙-f2,Normal
54,♟-g7,"[38, 30, 21]",21,True,['♘-g1'],"[17, 21, 23]",qfyvgbe5,1569.5,♙-f2,Normal
53,♟-f7,[37],37,True,[],[15],qfyvgbe5,1569.5,♙-f2,Normal
52,♟-e7,"[36, 27]",27,True,['♙-d2'],"[1, 3]",qfyvgbe5,1569.5,♙-f2,Normal
51,♟-d7,[43],43,True,[],[5],qfyvgbe5,1569.5,♙-f2,Normal
50,♟-c7,"[42, 34]",34,True,[],"[9, 81]",qfyvgbe5,1569.5,♙-f2,Normal
49,♟-b7,"[41, 33, 26, 18]",18,True,['♙-c2'],"[11, 85, 89, 91]",qfyvgbe5,1569.5,♙-f2,Normal
48,♟-a7,"[40, 32, 24]",24,True,[],"[13, 87, 103]",qfyvgbe5,1569.5,♙-f2,Normal
15,♙-h2,[],15,False,[],[],qfyvgbe5,1569.5,♙-f2,Normal
14,♙-g2,[22],22,False,[],[14],qfyvgbe5,1569.5,♙-f2,Normal
13,♙-f2,"[21, 30, 37, 45, 53, 61, 43, 34, 27, 26, 2, 16, 8, 12, 20, 4]",4,False,"['♞-g8', '♜-a8', '♟-c7']","[52, 54, 84, 86, 88, 90, 98, 100, 104, 110, 114, 118, 122, 124, 126, 130]",qfyvgbe5,1569.5,♙-f2,Normal
12,♙-e2,"[20, 28]",28,True,[],"[2, 72]",qfyvgbe5,1569.5,♙-f2,Normal
11,♙-d2,[27],27,True,[],[0],qfyvgbe5,1569.5,♙-f2,Normal
10,♙-c2,[26],26,True,[],[40],qfyvgbe5,1569.5,♙-f2,Normal
9,♙-b2,[17],17,True,[],[18],qfyvgbe5,1569.5,♙-f2,Normal
8,♙-a2,[],8,True,[],[],qfyvgbe5,1569.5,♙-f2,Normal
7,♖-h1,"[5, 4, 12, 44, 43, 40, 24, 25, 24, 29, 13]",13,False,['♟-a7'],"[74, 82, 96, 102, 106, 108, 112, 116, 120, 128]",qfyvgbe5,1569.5,♙-f2,Normal
6,♘-g1,[21],21,True,[],[12],qfyvgbe5,1569.5,♙-f2,Normal
5,♗-f1,"[14, 21, 39, 53]",53,True,"['♟-g7', '♟-h7', '♝-c8']","[16, 24, 26, 28]",qfyvgbe5,1569.5,♙-f2,Normal
4,♔-e1,[6],6,False,[],[38],qfyvgbe5,1569.5,♙-f2,Normal
3,♕-d1,"[27, 28, 19, 3, 12, 11, 43, 44, 60, 28, 55]",55,True,"['♟-e7', '♟-d7', '♛-d8']","[4, 6, 8, 10, 36, 50, 58, 60, 62, 64, 68]",qfyvgbe5,1569.5,♙-f2,Normal
2,♗-c1,"[9, 63, 9, 45]",45,True,"['♜-h8', '♝-f8']","[20, 22, 30, 32]",qfyvgbe5,1569.5,♙-f2,Normal
1,♘-b1,"[11, 21, 27, 37, 27, 37, 43, 37]",37,True,['♟-f7'],"[34, 42, 44, 46, 48, 56, 66, 70]",qfyvgbe5,1569.5,♙-f2,Normal
0,♖-a1,"[3, 19, 11, 10, 18]",18,True,"['♞-b8', '♟-b7']","[76, 78, 80, 92, 94]",qfyvgbe5,1569.5,♙-f2,Normal
63,♜-h8,[],63,False,[],[],uxkwqqn1,1624.5,False,Normal
62,♞-g8,[45],45,True,[],[3],uxkwqqn1,1624.5,False,Normal
61,♝-f8,"[34, 27]",27,True,['♙-d2'],"[7, 11]",uxkwqqn1,1624.5,False,Normal
60,♚-e8,"[58, 51, 60, 52, 45]",45,False,['♘-b1'],"[19, 35, 37, 49, 51]",uxkwqqn1,1624.5,False,Normal
59,♛-d8,"[52, 45, 9, 33, 34, 50]",50,False,"['♗-c1', '♙-b2', '♗-f1', '♕-d1']","[17, 41, 43, 45, 47, 55]",uxkwqqn1,1624.5,False,Normal
58,♝-c8,"[44, 51]",51,False,[],"[15, 39]",uxkwqqn1,1624.5,False,Normal
57,♞-b8,"[42, 36, 42, 27, 42, 36]",36,False,"['♘-g1', '♙-e2']","[5, 9, 21, 23, 27, 53]",uxkwqqn1,1624.5,False,Normal
56,♜-a8,[59],59,False,[],[],uxkwqqn1,1624.5,False,Normal
55,♟-h7,"[47, 39]",39,False,[],"[25, 33]",uxkwqqn1,1624.5,False,Normal
54,♟-g7,"[38, 30]",30,False,[],"[29, 31]",uxkwqqn1,1624.5,False,Normal
53,♟-f7,[],53,False,[],[],uxkwqqn1,1624.5,False,Normal
52,♟-e7,[36],36,True,[],[1],uxkwqqn1,1624.5,False,Normal
51,♟-d7,[43],43,False,[],[13],uxkwqqn1,1624.5,False,Normal
50,♟-c7,[],50,True,[],[],uxkwqqn1,1624.5,False,Normal
49,♟-b7,[],49,True,[],[],uxkwqqn1,1624.5,False,Normal
48,♟-a7,[],48,True,[],[],uxkwqqn1,1624.5,False,Normal
15,♙-h2,[],15,False,[],[],uxkwqqn1,1624.5,False,Normal
14,♙-g2,[],14,False,[],[],uxkwqqn1,1624.5,False,Normal
13,♙-f2,[],13,False,[],[],uxkwqqn1,1624.5,False,Normal
12,♙-e2,"[28, 36]",36,True,[],"[0, 52]",uxkwqqn1,1624.5,False,Normal
11,♙-d2,[27],27,True,[],[10],uxkwqqn1,1624.5,False,Normal
10,♙-c2,[],10,False,[],[],uxkwqqn1,1624.5,False,Normal
9,♙-b2,[],9,True,[],[],uxkwqqn1,1624.5,False,Normal
8,♙-a2,[],8,False,[],[],uxkwqqn1,1624.5,False,Normal
7,♖-h1,"[5, 4]",4,False,[],[18],uxkwqqn1,1624.5,False,Normal
6,♘-g1,"[21, 36]",36,True,['♟-e7'],"[2, 8]",uxkwqqn1,1624.5,False,Normal
5,♗-f1,"[12, 3, 12, 33]",33,True,[],"[6, 24, 30, 32]",uxkwqqn1,1624.5,False,Normal
4,♔-e1,[6],6,False,[],[14],uxkwqqn1,1624.5,False,Normal
3,♕-d1,"[27, 48, 16, 56, 49, 50]",50,True,"['♝-f8', '♟-a7', '♟-b7', '♟-c7']","[12, 20, 22, 34, 36, 44]",uxkwqqn1,1624.5,False,Normal
2,♗-c1,"[38, 20, 38, 45]",45,True,['♞-g8'],"[16, 26, 38, 40]",uxkwqqn1,1624.5,False,Normal
1,♘-b1,"[18, 35, 45]",45,True,[],"[4, 42, 48]",uxkwqqn1,1624.5,False,Normal
0,♖-a1,"[2, 1, 49, 41]",41,False,[],"[28, 46, 50, 54]",uxkwqqn1,1624.5,False,Normal
63,♜-h8,"[61, 60, 52, 55]",55,True,[],"[49, 53, 75]",xpxxik18,1837.5,False,Time forfeit
62,♞-g8,[45],45,True,[],[5],xpxxik18,1837.5,False,Time forfeit
61,♝-f8,"[52, 45, 38, 11]",11,True,"['♗-c1', '♘-b1']","[7, 19, 27, 29]",xpxxik18,1837.5,False,Time forfeit
60,♚-e8,"[62, 55, 54, 45, 37, 36, 28, 21, 14]",14,False,[],"[9, 41, 65, 71, 85, 99, 109, 111, 113]",xpxxik18,1837.5,False,Time forfeit
59,♛-d8,[38],38,True,[],[37],xpxxik18,1837.5,False,Time forfeit
58,♝-c8,"[30, 39, 21]",21,True,['♘-g1'],"[15, 21, 31]",xpxxik18,1837.5,False,Time forfeit
57,♞-b8,"[51, 41, 51, 36, 19, 29, 12]",12,True,"['♙-c2', '♖-h1']","[11, 13, 23, 35, 43, 45, 47]",xpxxik18,1837.5,False,Time forfeit
56,♜-a8,"[59, 11, 9, 1, 7, 55, 52, 51, 11, 13, 21, 18]",18,True,"['♗-f1', '♙-f2', '♙-g2']","[55, 57, 73, 77, 79, 83, 87, 93, 101, 103, 105, 107]",xpxxik18,1837.5,False,Time forfeit
55,♟-h7,"[47, 38, 31]",31,True,"['♕-d1', '♙-h2']","[17, 39, 59]",xpxxik18,1837.5,False,Time forfeit
54,♟-g7,"[46, 38, 29, 21, 13, 5, 12, 20, 11, 19, 27]",27,False,['♖-a1'],"[61, 69, 81, 115, 117, 119, 121, 123, 125, 127, 129]",xpxxik18,1837.5,False,Time forfeit
53,♟-f7,"[45, 37, 29]",29,True,[],"[51, 63, 67]",xpxxik18,1837.5,False,Time forfeit
52,♟-e7,"[36, 27]",27,True,['♙-d2'],"[3, 25]",xpxxik18,1837.5,False,Time forfeit
51,♟-d7,"[43, 36]",36,True,['♙-e2'],"[1, 33]",xpxxik18,1837.5,False,Time forfeit
50,♟-c7,"[42, 33]",33,True,['♙-b2'],"[89, 95]",xpxxik18,1837.5,False,Time forfeit
49,♟-b7,[],49,True,[],[],xpxxik18,1837.5,False,Time forfeit
48,♟-a7,"[40, 33]",33,True,['♙-a2'],"[91, 97]",xpxxik18,1837.5,False,Time forfeit
15,♙-h2,[31],31,True,[],[56],xpxxik18,1837.5,False,Time forfeit
14,♙-g2,[21],21,True,['♝-c8'],[32],xpxxik18,1837.5,False,Time forfeit
13,♙-f2,[],13,True,[],[],xpxxik18,1837.5,False,Time forfeit
12,♙-e2,"[28, 36]",36,True,[],"[0, 28]",xpxxik18,1837.5,False,Time forfeit
11,♙-d2,"[19, 27]",27,True,[],"[6, 24]",xpxxik18,1837.5,False,Time forfeit
10,♙-c2,"[18, 27, 36]",36,True,"['♟-e7', '♟-d7']","[12, 26, 34]",xpxxik18,1837.5,False,Time forfeit
9,♙-b2,"[25, 33]",33,True,[],"[54, 92]",xpxxik18,1837.5,False,Time forfeit
8,♙-a2,"[16, 24, 33]",33,True,['♟-c7'],"[10, 90, 96]",xpxxik18,1837.5,False,Time forfeit
7,♖-h1,"[5, 4, 12]",12,True,[],"[42, 44]",xpxxik18,1837.5,False,Time forfeit
6,♘-g1,[21],21,True,[],[2],xpxxik18,1837.5,False,Time forfeit
5,♗-f1,"[26, 8, 35, 28, 49, 28, 42, 28, 55]",55,True,"['♟-b7', '♜-h8']","[4, 14, 58, 60, 66, 68, 72, 78, 82]",xpxxik18,1837.5,False,Time forfeit
4,♔-e1,"[6, 14, 5, 12, 5, 14, 23, 14, 5, 12, 19, 26, 33, 34, 26, 34, 26, 18, 11, 4, 12, 20, 28, 27, 35, 26, 34, 42, 50]",50,False,"['♞-b8', '♟-a7', '♜-a8']","[8, 40, 46, 48, 50, 52, 74, 76, 84, 86, 88, 94, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130]",xpxxik18,1837.5,False,Time forfeit
3,♕-d1,"[10, 11, 29, 38]",38,True,"['♝-f8', '♛-d8']","[22, 30, 36, 38]",xpxxik18,1837.5,False,Time forfeit
2,♗-c1,"[38, 45]",45,True,['♞-g8'],"[16, 18]",xpxxik18,1837.5,False,Time forfeit
1,♘-b1,[11],11,True,[],[20],xpxxik18,1837.5,False,Time forfeit
0,♖-a1,"[7, 31, 30, 29]",29,True,"['♟-h7', '♟-f7']","[62, 64, 70, 80]",xpxxik18,1837.5,False,Time forfeit
63,♜-h8,[61],61,True,[],[],h9ijsufi,1783.0,False,Time forfeit
62,♞-g8,"[45, 51, 45, 39, 45, 35]",35,False,"['♙-f2', '♕-d1']","[9, 21, 27, 37, 43, 49]",h9ijsufi,1783.0,False,Time forfeit
61,♝-f8,"[52, 45, 54]",54,False,[],"[11, 23, 25]",h9ijsufi,1783.0,False,Time forfeit
60,♚-e8,"[62, 63]",63,False,[],"[13, 45]",h9ijsufi,1783.0,False,Time forfeit
59,♛-d8,[35],35,True,[],[47],h9ijsufi,1783.0,False,Time forfeit
58,♝-c8,"[30, 12, 19]",19,True,[],"[29, 33, 35]",h9ijsufi,1783.0,False,Time forfeit
57,♞-b8,"[42, 36]",36,True,['♘-g1'],"[15, 31]",h9ijsufi,1783.0,False,Time forfeit
56,♜-a8,[61],61,False,['♖-h1'],[51],h9ijsufi,1783.0,False,Time forfeit
55,♟-h7,[],55,False,[],[],h9ijsufi,1783.0,False,Time forfeit
54,♟-g7,[46],46,False,[],[17],h9ijsufi,1783.0,False,Time forfeit
53,♟-f7,[45],45,True,[],[41],h9ijsufi,1783.0,False,Time forfeit
52,♟-e7,"[44, 35]",35,True,['♙-e2'],"[3, 7]",h9ijsufi,1783.0,False,Time forfeit
51,♟-d7,[35],35,True,[],[5],h9ijsufi,1783.0,False,Time forfeit
50,♟-c7,"[34, 26, 19]",19,False,['♗-f1'],"[1, 19, 39]",h9ijsufi,1783.0,False,Time forfeit
49,♟-b7,[],49,False,[],[],h9ijsufi,1783.0,False,Time forfeit
48,♟-a7,[],48,False,[],[],h9ijsufi,1783.0,False,Time forfeit
15,♙-h2,[],15,False,[],[],h9ijsufi,1783.0,False,Time forfeit
14,♙-g2,[],14,False,[],[],h9ijsufi,1783.0,False,Time forfeit
13,♙-f2,"[29, 36, 45]",45,True,"['♞-b8', '♟-f7']","[2, 32, 42]",h9ijsufi,1783.0,False,Time forfeit
12,♙-e2,"[28, 35]",35,True,['♟-d7'],"[0, 6]",h9ijsufi,1783.0,False,Time forfeit
11,♙-d2,[27],27,False,[],[8],h9ijsufi,1783.0,False,Time forfeit
10,♙-c2,[18],18,False,[],[10],h9ijsufi,1783.0,False,Time forfeit
9,♙-b2,[],9,False,[],[],h9ijsufi,1783.0,False,Time forfeit
8,♙-a2,[],8,False,[],[],h9ijsufi,1783.0,False,Time forfeit
7,♖-h1,"[5, 13, 61]",61,True,['♜-h8'],"[34, 50]",h9ijsufi,1783.0,False,Time forfeit
6,♘-g1,"[21, 36]",36,True,[],"[4, 12]",h9ijsufi,1783.0,False,Time forfeit
5,♗-f1,"[19, 10, 19]",19,True,['♝-c8'],"[14, 20, 36]",h9ijsufi,1783.0,False,Time forfeit
4,♔-e1,[6],6,False,[],[18],h9ijsufi,1783.0,False,Time forfeit
3,♕-d1,"[21, 35, 21, 22, 30, 44, 35]",35,True,"['♟-e7', '♛-d8']","[22, 24, 26, 30, 38, 44, 48]",h9ijsufi,1783.0,False,Time forfeit
2,♗-c1,"[20, 38]",38,False,[],"[16, 46]",h9ijsufi,1783.0,False,Time forfeit
1,♘-b1,[11],11,False,[],[28],h9ijsufi,1783.0,False,Time forfeit
0,♖-a1,[5],5,False,[],[40],h9ijsufi,1783.0,False,Time forfeit
63,♜-h8,[],63,False,[],[],opfswwt7,1493.0,♕-d1,Normal
62,♞-g8,"[45, 30, 20]",20,True,[],"[7, 37, 49]",opfswwt7,1493.0,♕-d1,Normal
61,♝-f8,[43],43,True,[],[19],opfswwt7,1493.0,♕-d1,Normal
60,♚-e8,"[53, 62, 55]",55,False,['♗-f1'],"[25, 29, 31]",opfswwt7,1493.0,♕-d1,Normal
59,♛-d8,"[41, 43]",43,True,['♘-b1'],"[21, 23]",opfswwt7,1493.0,♕-d1,Normal
58,♝-c8,"[49, 40, 5]",5,True,['♖-h1'],"[33, 39, 41]",opfswwt7,1493.0,♕-d1,Normal
57,♞-b8,"[42, 25, 40, 34, 28, 13, 3]",3,False,['♙-e2'],"[3, 9, 11, 17, 35, 43, 51]",opfswwt7,1493.0,♕-d1,Normal
56,♜-a8,"[61, 37]",37,True,['♙-f2'],"[45, 47]",opfswwt7,1493.0,♕-d1,Normal
55,♟-h7,[47],47,False,[],[5],opfswwt7,1493.0,♕-d1,Normal
54,♟-g7,[46],46,False,[],[53],opfswwt7,1493.0,♕-d1,Normal
53,♟-f7,[],53,True,[],[],opfswwt7,1493.0,♕-d1,Normal
52,♟-e7,[36],36,True,[],[1],opfswwt7,1493.0,♕-d1,Normal
51,♟-d7,[],51,False,[],[],opfswwt7,1493.0,♕-d1,Normal
50,♟-c7,"[42, 35]",35,True,['♙-d2'],"[13, 15]",opfswwt7,1493.0,♕-d1,Normal
49,♟-b7,[41],41,False,[],[27],opfswwt7,1493.0,♕-d1,Normal
48,♟-a7,[],48,False,[],[],opfswwt7,1493.0,♕-d1,Normal
15,♙-h2,[23],23,False,[],[46],opfswwt7,1493.0,♕-d1,Normal
14,♙-g2,[],14,False,[],[],opfswwt7,1493.0,♕-d1,Normal
13,♙-f2,"[29, 37]",37,True,[],"[34, 38]",opfswwt7,1493.0,♕-d1,Normal
12,♙-e2,[28],28,True,[],[0],opfswwt7,1493.0,♕-d1,Normal
11,♙-d2,"[27, 35]",35,True,[],"[6, 8]",opfswwt7,1493.0,♕-d1,Normal
10,♙-c2,[],10,False,[],[],opfswwt7,1493.0,♕-d1,Normal
9,♙-b2,[],9,False,[],[],opfswwt7,1493.0,♕-d1,Normal
8,♙-a2,[16],16,False,[],[10],opfswwt7,1493.0,♕-d1,Normal
7,♖-h1,[5],5,True,[],[],opfswwt7,1493.0,♕-d1,Normal
6,♘-g1,"[21, 36, 46, 52, 46, 52]",52,False,['♟-e7'],"[2, 28, 30, 32, 40, 52]",opfswwt7,1493.0,♕-d1,Normal
5,♗-f1,"[26, 8, 35, 53]",53,True,"['♟-c7', '♟-f7']","[4, 12, 16, 24]",opfswwt7,1493.0,♕-d1,Normal
4,♔-e1,"[6, 5]",5,False,['♝-c8'],"[18, 42]",opfswwt7,1493.0,♕-d1,Normal
3,♕-d1,"[43, 3, 21, 37, 53]",53,False,"['♛-d8', '♜-a8']","[26, 36, 44, 48, 54]",opfswwt7,1493.0,♕-d1,Normal
2,♗-c1,[20],20,False,['♞-g8'],[50],opfswwt7,1493.0,♕-d1,Normal
1,♘-b1,"[18, 33, 43]",43,True,['♝-f8'],"[14, 20, 22]",opfswwt7,1493.0,♕-d1,Normal
0,♖-a1,[],0,False,[],[],opfswwt7,1493.0,♕-d1,Normal
63,♜-h8,"[60, 4, 6, 14, 10, 34, 18, 10, 15]",15,False,"['♖-a1', '♙-h2']","[49, 61, 71, 75, 77, 81, 97, 103, 105]",31jlxrme,1520.0,♜-h8,Normal
62,♞-g8,"[45, 28]",28,True,['♘-b1'],"[7, 9]",31jlxrme,1520.0,♜-h8,Normal
61,♝-f8,[43],43,True,['♙-d2'],[43],31jlxrme,1520.0,♜-h8,Normal
60,♚-e8,"[53, 44, 51, 43, 42, 34, 41, 33, 26, 17, 9]",9,False,"['♘-g1', '♗-c1', '♙-a2']","[31, 39, 41, 45, 53, 57, 73, 79, 85, 95, 101]",31jlxrme,1520.0,♜-h8,Normal
59,♛-d8,"[45, 44]",44,True,[],"[15, 33]",31jlxrme,1520.0,♜-h8,Normal
58,♝-c8,"[51, 44]",44,True,['♕-d1'],"[25, 35]",31jlxrme,1520.0,♜-h8,Normal
57,♞-b8,"[42, 52, 46, 29, 35, 25, 10, 20, 14]",14,True,"['♙-g2', '♙-b2', '♙-c2']","[13, 19, 27, 37, 47, 55, 63, 65, 67]",31jlxrme,1520.0,♜-h8,Normal
56,♜-a8,"[58, 42, 46, 44, 46]",46,False,[],"[29, 59, 69, 87, 99]",31jlxrme,1520.0,♜-h8,Normal
55,♟-h7,[],55,False,[],[],31jlxrme,1520.0,♜-h8,Normal
54,♟-g7,[],54,True,[],[],31jlxrme,1520.0,♜-h8,Normal
53,♟-f7,[37],37,False,[],[11],31jlxrme,1520.0,♜-h8,Normal
52,♟-e7,"[44, 36, 28, 21]",21,True,['♗-f1'],"[1, 17, 21, 23]",31jlxrme,1520.0,♜-h8,Normal
51,♟-d7,"[35, 28]",28,True,['♙-e2'],"[3, 5]",31jlxrme,1520.0,♜-h8,Normal
50,♟-c7,[],50,True,[],[],31jlxrme,1520.0,♜-h8,Normal
49,♟-b7,[33],33,True,[],[51],31jlxrme,1520.0,♜-h8,Normal
48,♟-a7,"[32, 24, 16, 8]",8,False,[],"[83, 89, 91, 93]",31jlxrme,1520.0,♜-h8,Normal
15,♙-h2,[],15,True,[],[],31jlxrme,1520.0,♜-h8,Normal
14,♙-g2,"[21, 29]",29,True,['♟-e7'],"[24, 30]",31jlxrme,1520.0,♜-h8,Normal
13,♙-f2,[29],29,False,[],[48],31jlxrme,1520.0,♜-h8,Normal
12,♙-e2,[28],28,True,[],[0],31jlxrme,1520.0,♜-h8,Normal
11,♙-d2,"[27, 35, 43]",43,True,[],"[2, 18, 28]",31jlxrme,1520.0,♜-h8,Normal
10,♙-c2,[],10,True,[],[],31jlxrme,1520.0,♜-h8,Normal
9,♙-b2,[25],25,True,[],[52],31jlxrme,1520.0,♜-h8,Normal
8,♙-a2,"[24, 33]",33,True,['♟-b7'],"[74, 78]",31jlxrme,1520.0,♜-h8,Normal
7,♖-h1,"[5, 21, 19, 43, 51, 35, 51, 49, 51, 54, 6, 0, 4, 12, 4]",4,False,['♟-g7'],"[50, 54, 56, 60, 80, 82, 84, 86, 90, 92, 94, 100, 102, 104]",31jlxrme,1520.0,♜-h8,Normal
6,♘-g1,"[12, 27, 44]",44,True,['♝-c8'],"[14, 36, 38]",31jlxrme,1520.0,♜-h8,Normal
5,♗-f1,"[19, 28, 21]",21,True,['♞-g8'],"[8, 10, 12]",31jlxrme,1520.0,♜-h8,Normal
4,♔-e1,"[6, 7, 14, 13, 14, 13, 20, 21, 22, 31]",31,False,['♞-b8'],"[20, 42, 62, 66, 68, 70, 76, 88, 96, 98]",31jlxrme,1520.0,♜-h8,Normal
3,♕-d1,"[35, 44]",44,True,['♛-d8'],"[32, 34]",31jlxrme,1520.0,♜-h8,Normal
2,♗-c1,"[20, 29, 50, 43]",43,True,"['♟-c7', '♝-f8']","[16, 22, 26, 44]",31jlxrme,1520.0,♜-h8,Normal
1,♘-b1,"[11, 28]",28,True,['♟-d7'],"[4, 6]",31jlxrme,1520.0,♜-h8,Normal
0,♖-a1,"[4, 3, 27, 11, 10]",10,True,[],"[40, 46, 58, 64, 72]",31jlxrme,1520.0,♜-h8,Normal
63,♜-h8,"[62, 46, 43, 35, 37]",37,False,['♙-c2'],"[39, 53, 57, 59, 73]",n5um0uyp,1789.5,False,Time forfeit
62,♞-g8,[47],47,True,[],[23],n5um0uyp,1789.5,False,Time forfeit
61,♝-f8,"[52, 45, 52, 43, 29]",29,True,"['♘-b1', '♖-h1']","[33, 45, 55, 67, 71]",n5um0uyp,1789.5,False,Time forfeit
60,♚-e8,"[53, 46, 54]",54,False,[],"[43, 61, 69]",n5um0uyp,1789.5,False,Time forfeit
59,♛-d8,[32],32,True,[],[11],n5um0uyp,1789.5,False,Time forfeit
58,♝-c8,"[51, 42]",42,True,[],"[9, 37]",n5um0uyp,1789.5,False,Time forfeit
57,♞-b8,"[42, 25, 42, 32, 49]",49,True,['♕-d1'],"[3, 13, 15, 17, 41]",n5um0uyp,1789.5,False,Time forfeit
56,♜-a8,"[59, 51, 35]",35,True,['♗-f1'],"[47, 49, 51]",n5um0uyp,1789.5,False,Time forfeit
55,♟-h7,[39],39,False,[],[65],n5um0uyp,1789.5,False,Time forfeit
54,♟-g7,"[38, 30]",30,True,[],"[25, 29]",n5um0uyp,1789.5,False,Time forfeit
53,♟-f7,"[45, 37, 28]",28,True,['♙-e2'],"[21, 27, 31]",n5um0uyp,1789.5,False,Time forfeit
52,♟-e7,"[36, 29]",29,True,['♙-f2'],"[19, 63]",n5um0uyp,1789.5,False,Time forfeit
51,♟-d7,"[35, 27]",27,False,[],"[5, 7]",n5um0uyp,1789.5,False,Time forfeit
50,♟-c7,[34],34,True,[],[1],n5um0uyp,1789.5,False,Time forfeit
49,♟-b7,[41],41,False,[],[35],n5um0uyp,1789.5,False,Time forfeit
48,♟-a7,[],48,False,[],[],n5um0uyp,1789.5,False,Time forfeit
15,♙-h2,"[23, 31]",31,False,[],"[24, 30]",n5um0uyp,1789.5,False,Time forfeit
14,♙-g2,[22],22,False,[],[22],n5um0uyp,1789.5,False,Time forfeit
13,♙-f2,[29],29,True,[],[62],n5um0uyp,1789.5,False,Time forfeit
12,♙-e2,[28],28,True,[],[0],n5um0uyp,1789.5,False,Time forfeit
11,♙-d2,[19],19,False,[],[2],n5um0uyp,1789.5,False,Time forfeit
10,♙-c2,"[18, 26, 35]",35,True,['♜-a8'],"[4, 8, 52]",n5um0uyp,1789.5,False,Time forfeit
9,♙-b2,"[17, 25]",25,False,[],"[14, 40]",n5um0uyp,1789.5,False,Time forfeit
8,♙-a2,[16],16,False,[],[10],n5um0uyp,1789.5,False,Time forfeit
7,♖-h1,"[5, 29]",29,True,['♟-e7'],[64],n5um0uyp,1789.5,False,Time forfeit
6,♘-g1,"[21, 15, 30, 13, 28]",28,False,['♟-g7'],"[20, 26, 58, 66, 70]",n5um0uyp,1789.5,False,Time forfeit
5,♗-f1,"[14, 42, 49, 35]",35,True,"['♝-c8', '♞-b8']","[34, 44, 46, 50]",n5um0uyp,1789.5,False,Time forfeit
4,♔-e1,[6],6,False,[],[56],n5um0uyp,1789.5,False,Time forfeit
3,♕-d1,"[10, 11, 32]",32,True,['♛-d8'],"[6, 12, 16]",n5um0uyp,1789.5,False,Time forfeit
2,♗-c1,"[47, 11, 29]",29,False,"['♞-g8', '♝-f8']","[48, 54, 72]",n5um0uyp,1789.5,False,Time forfeit
1,♘-b1,"[11, 28, 34, 28, 45]",45,True,"['♟-f7', '♟-c7']","[18, 32, 36, 38, 42]",n5um0uyp,1789.5,False,Time forfeit
0,♖-a1,"[1, 2, 42, 43]",43,False,[],"[28, 60, 68, 74]",n5um0uyp,1789.5,False,Time forfeit
63,♜-h8,"[61, 60, 52]",52,False,[],"[39, 45]",3rlxw36e,1863.5,False,Time forfeit
62,♞-g8,"[45, 51, 36]",36,True,['♘-g1'],"[13, 27, 31]",3rlxw36e,1863.5,False,Time forfeit
61,♝-f8,"[52, 43]",43,True,[],"[17, 35]",3rlxw36e,1863.5,False,Time forfeit
60,♚-e8,[62],62,False,[],[19],3rlxw36e,1863.5,False,Time forfeit
59,♛-d8,"[41, 43, 42, 26, 29]",29,False,"['♗-c1', '♘-b1']","[25, 37, 41, 47, 51]",3rlxw36e,1863.5,False,Time forfeit
58,♝-c8,"[37, 19]",19,True,['♗-f1'],"[9, 11]",3rlxw36e,1863.5,False,Time forfeit
57,♞-b8,"[42, 59]",59,False,[],"[7, 29]",3rlxw36e,1863.5,False,Time forfeit
56,♜-a8,[58],58,False,[],[23],3rlxw36e,1863.5,False,Time forfeit
55,♟-h7,[47],47,False,[],[21],3rlxw36e,1863.5,False,Time forfeit
54,♟-g7,[],54,False,[],[],3rlxw36e,1863.5,False,Time forfeit
53,♟-f7,[45],45,True,[],[33],3rlxw36e,1863.5,False,Time forfeit
52,♟-e7,"[44, 36]",36,True,[],"[15, 49]",3rlxw36e,1863.5,False,Time forfeit
51,♟-d7,[35],35,True,[],[3],3rlxw36e,1863.5,False,Time forfeit
50,♟-c7,"[42, 35]",35,False,['♙-e2'],"[1, 5]",3rlxw36e,1863.5,False,Time forfeit
49,♟-b7,[41],41,False,[],[43],3rlxw36e,1863.5,False,Time forfeit
48,♟-a7,[],48,False,[],[],3rlxw36e,1863.5,False,Time forfeit
15,♙-h2,[23],23,False,[],[22],3rlxw36e,1863.5,False,Time forfeit
14,♙-g2,[],14,False,[],[],3rlxw36e,1863.5,False,Time forfeit
13,♙-f2,"[29, 37]",37,False,[],"[42, 46]",3rlxw36e,1863.5,False,Time forfeit
12,♙-e2,"[28, 35]",35,True,['♟-d7'],"[0, 4]",3rlxw36e,1863.5,False,Time forfeit
11,♙-d2,"[27, 36, 45]",45,False,"['♟-e7', '♟-f7']","[6, 50, 52]",3rlxw36e,1863.5,False,Time forfeit
10,♙-c2,[18],18,False,[],[8],3rlxw36e,1863.5,False,Time forfeit
9,♙-b2,[],9,False,[],[],3rlxw36e,1863.5,False,Time forfeit
8,♙-a2,[],8,False,[],[],3rlxw36e,1863.5,False,Time forfeit
7,♖-h1,"[5, 4, 12]",12,False,[],"[18, 24]",3rlxw36e,1863.5,False,Time forfeit
6,♘-g1,"[21, 36]",36,True,[],"[2, 30]",3rlxw36e,1863.5,False,Time forfeit
